time,proton_density_cm3,flow_speed_km_s,flow_pressure_npa,scalar_b_nt,bz_gsm_nt,proton_flux_cm2_s
2025-12-15 13:00:00,5.3,460.0,2.2,7.1,-2.6,243800000.0
2025-12-15 14:00:00,7.2,453.0,2.63,5.7,-2.9,326160000.0
2025-12-15 15:00:00,6.8,455.0,2.51,5.3,-0.2,309400000.0
2025-12-15 16:00:00,6.7,449.0,2.39,5.9,2.8,300830000.0
2025-12-15 17:00:00,4.5,469.0,1.75,7.1,2.7,211050000.0
2025-12-15 18:00:00,4.3,477.0,1.74,7.5,3.5,205110000.0
2025-12-15 19:00:00,4.6,478.0,2.1,8.4,2.6,219879999.99999997
2025-12-15 20:00:00,5.3,478.0,2.42,9.1,1.9,253340000.0
2025-12-15 21:00:00,7.0,482.0,2.8,9.7,2.7,337400000.0
2025-12-15 22:00:00,6.9,484.0,2.82,11.1,3.5,333960000.00000006
2025-12-15 23:00:00,5.7,482.0,2.33,12.6,5.1,274740000.0
2025-12-16 00:00:00,10.6,507.0,4.9,11.8,0.9,537420000.0
2025-12-16 01:00:00,7.6,530.0,3.92,11.9,4.0,402800000.0
2025-12-16 02:00:00,7.6,536.0,4.22,13.4,4.1,407360000.0
2025-12-16 03:00:00,9.7,542.0,5.67,12.2,7.5,525739999.99999994
2025-12-16 04:00:00,11.9,552.0,7.05,11.4,2.2,656880000.0
2025-12-16 05:00:00,10.6,555.0,6.72,11.2,4.6,588300000.0
2025-12-16 06:00:00,9.0,574.0,5.84,11.8,3.5,516600000.0
2025-12-16 07:00:00,8.5,588.0,5.58,11.4,4.8,499800000.0
2025-12-16 08:00:00,6.3,560.0,3.92,11.3,2.4,352800000.0
2025-12-16 09:00:00,6.0,575.0,3.95,10.6,2.4,345000000.0
2025-12-16 10:00:00,5.5,586.0,3.81,9.7,3.2,322300000.0
2025-12-16 11:00:00,5.6,568.0,3.67,9.5,0.4,318080000.0
2025-12-16 12:00:00,5.4,595.0,3.96,8.2,1.5,321300000.0
2025-12-16 13:00:00,5.0,600.0,3.64,8.5,2.8,300000000.0
2025-12-16 14:00:00,4.8,658.0,4.16,8.2,0.9,315840000.0
2025-12-16 15:00:00,4.2,650.0,3.54,6.5,0.4,273000000.0
2025-12-16 16:00:00,4.3,658.0,3.64,6.3,-0.8,282940000.0
2025-12-16 17:00:00,3.8,654.0,3.28,5.4,-1.2,248519999.99999997
2025-12-16 18:00:00,3.8,672.0,3.3,5.7,0.2,255360000.0
2025-12-16 19:00:00,3.9,611.0,3.01,5.9,-0.6,238290000.0
2025-12-16 20:00:00,3.5,572.0,2.26,6.9,-0.0,200200000.0
2025-12-16 21:00:00,3.8,574.0,2.44,7.2,0.1,218119999.99999997
2025-12-16 22:00:00,3.5,569.0,2.2,7.2,-2.3,199150000.0
2025-12-16 23:00:00,2.9,584.0,1.92,7.6,-1.2,169360000.0
2025-12-17 00:00:00,3.6,610.0,2.84,7.1,-2.9,219600000.0
2025-12-17 01:00:00,3.6,611.0,2.83,6.9,0.7,219960000.0
2025-12-17 02:00:00,3.9,608.0,2.97,6.7,0.4,237119999.99999997
2025-12-17 03:00:00,3.0,578.0,2.06,8.0,1.3,173400000.0
2025-12-17 04:00:00,3.0,550.0,1.76,8.0,-1.1,165000000.0
2025-12-17 05:00:00,3.8,566.0,2.52,7.2,-0.4,215079999.99999997
2025-12-17 06:00:00,4.2,567.0,2.86,6.4,-0.3,238140000.0
2025-12-17 07:00:00,4.5,574.0,2.99,6.5,2.7,258300000.0
2025-12-17 08:00:00,4.4,560.0,2.88,6.4,-0.9,246400000.0
2025-12-17 09:00:00,4.7,572.0,3.24,5.1,-0.3,268840000.0
2025-12-17 10:00:00,5.1,578.0,3.53,5.9,-0.6,294780000.0
2025-12-17 11:00:00,5.6,587.0,3.85,6.6,0.2,328720000.0
2025-12-17 12:00:00,6.0,602.0,4.31,7.0,0.8,361200000.0
2025-12-17 13:00:00,6.3,617.0,4.74,7.4,0.5,388710000.0
2025-12-17 14:00:00,,,,6.9,3.4,
2025-12-17 15:00:00,4.8,630.0,3.84,6.1,-0.5,302400000.0
2025-12-17 16:00:00,3.8,641.0,3.19,5.4,1.6,243579999.99999997
2025-12-17 17:00:00,3.4,652.0,2.98,6.1,2.9,221679999.99999997
2025-12-17 18:00:00,3.8,660.0,3.43,5.0,2.0,250800000.0
2025-12-17 19:00:00,4.0,636.0,3.36,4.9,-2.0,254400000.0
2025-12-17 20:00:00,3.7,654.0,3.15,6.2,-4.2,241980000.00000003
2025-12-17 21:00:00,3.8,658.0,3.26,5.2,-1.8,250040000.0
2025-12-17 22:00:00,2.8,656.0,2.45,4.9,-0.8,183680000.0
2025-12-17 23:00:00,2.6,661.0,2.44,6.5,-5.8,171860000.0
2025-12-18 00:00:00,3.0,653.0,2.62,5.3,-3.4,195900000.0
2025-12-18 01:00:00,3.0,650.0,2.56,5.2,-0.9,195000000.0
2025-12-18 02:00:00,2.9,648.0,2.47,5.4,-0.5,187920000.0
2025-12-18 03:00:00,2.8,650.0,2.32,6.0,0.8,181999999.99999997
2025-12-18 04:00:00,2.7,668.0,2.37,5.8,0.8,180360000.0
2025-12-18 05:00:00,2.2,689.0,2.11,5.0,-0.4,151580000.00000003
2025-12-18 06:00:00,2.2,688.0,2.18,5.0,-3.9,151360000.0
2025-12-18 07:00:00,2.4,676.0,2.32,4.4,-1.8,162240000.0
2025-12-18 08:00:00,2.3,651.0,2.1,4.4,-2.6,149730000.0
2025-12-18 09:00:00,2.3,638.0,2.02,6.1,-5.0,146740000.0
2025-12-18 10:00:00,2.8,637.0,2.4,5.6,-2.2,178360000.0
2025-12-18 11:00:00,3.0,628.0,2.32,6.7,1.2,188400000.0
2025-12-18 12:00:00,2.8,623.0,2.22,6.2,0.7,174440000.0
2025-12-18 13:00:00,2.9,611.0,2.31,6.9,1.5,177190000.0
2025-12-18 14:00:00,3.1,608.0,2.36,7.1,2.3,188480000.0
2025-12-18 15:00:00,3.2,605.0,2.46,6.3,-2.2,193600000.0
2025-12-18 16:00:00,3.4,611.0,2.5,6.8,-2.7,207740000.0
2025-12-18 17:00:00,3.1,602.0,2.12,6.2,1.1,186620000.0
2025-12-18 18:00:00,2.7,601.0,1.84,6.6,-1.1,162270000.0
2025-12-18 19:00:00,1.8,613.0,1.28,6.2,-1.1,110340000.00000001
2025-12-18 20:00:00,1.5,618.0,1.11,5.0,-0.7,92700000.0
2025-12-18 21:00:00,1.9,625.0,1.47,4.8,1.1,118750000.0
2025-12-18 22:00:00,1.7,593.0,1.17,4.7,0.7,100810000.0
2025-12-18 23:00:00,1.9,598.0,1.34,4.6,1.7,113620000.0
2025-12-19 00:00:00,1.9,592.0,1.31,4.4,-0.1,112480000.0
2025-12-19 01:00:00,2.0,608.0,1.42,4.7,-0.9,121600000.0
2025-12-19 02:00:00,2.1,606.0,1.47,4.8,-0.1,127260000.00000001
2025-12-19 03:00:00,1.9,594.0,1.27,4.5,-0.2,112859999.99999999
2025-12-19 04:00:00,2.1,612.0,1.5,4.3,-0.4,128520000.0
2025-12-19 05:00:00,2.1,603.0,1.46,4.2,0.7,126630000.0
2025-12-19 06:00:00,2.0,604.0,1.38,4.4,1.2,120800000.0
2025-12-19 07:00:00,1.8,588.0,1.18,4.1,0.6,105840000.00000001
2025-12-19 08:00:00,1.7,571.0,1.06,4.2,0.4,97070000.0
2025-12-19 09:00:00,1.9,566.0,1.18,4.2,1.3,107539999.99999999
2025-12-19 10:00:00,1.9,554.0,1.13,4.2,1.5,105259999.99999999
2025-12-19 11:00:00,2.2,535.0,1.27,3.9,2.3,117700000.0
2025-12-19 12:00:00,2.2,534.0,1.26,4.1,1.4,117480000.00000001
2025-12-19 13:00:00,2.2,536.0,1.27,3.6,0.5,117920000.0
2025-12-19 14:00:00,2.2,518.0,1.19,4.0,0.3,113960000.00000001
2025-12-19 15:00:00,2.4,531.0,1.32,4.0,1.6,127439999.99999999
2025-12-19 16:00:00,2.3,532.0,1.28,3.7,-0.1,122359999.99999999
2025-12-19 17:00:00,2.6,526.0,1.36,3.8,-0.3,136760000.0
2025-12-19 18:00:00,4.3,537.0,2.2,2.2,-1.3,230910000.0
2025-12-19 19:00:00,2.9,522.0,1.43,3.4,-2.2,151380000.0
2025-12-19 20:00:00,2.7,525.0,1.37,3.4,-2.0,141750000.0
2025-12-19 21:00:00,3.1,515.0,1.52,2.9,-1.0,159650000.0
2025-12-19 22:00:00,3.1,492.0,1.44,3.2,-1.5,152520000.0
2025-12-19 23:00:00,3.0,481.0,1.34,3.5,-0.7,144300000.0
2025-12-20 00:00:00,3.4,474.0,1.49,3.7,-1.8,161160000.0
2025-12-20 01:00:00,3.7,464.0,1.53,3.4,-1.2,171680000.00000003
2025-12-20 02:00:00,3.3,485.0,1.47,3.6,-0.6,160050000.0
2025-12-20 03:00:00,3.9,477.0,1.68,4.0,-1.1,186030000.0
2025-12-20 04:00:00,5.1,479.0,2.19,3.5,-0.6,244289999.99999997
2025-12-20 05:00:00,4.4,474.0,1.9,3.8,-0.3,208560000.00000003
2025-12-20 06:00:00,5.0,469.0,2.09,3.6,-1.2,234500000.0
2025-12-20 07:00:00,4.3,459.0,1.81,3.0,0.2,197369999.99999997
2025-12-20 08:00:00,5.3,463.0,2.19,3.2,0.3,245390000.0
2025-12-20 09:00:00,5.8,464.0,2.37,3.2,0.4,269120000.0
2025-12-20 10:00:00,6.8,455.0,2.7,2.7,0.5,309400000.0
2025-12-20 11:00:00,7.1,453.0,2.82,2.5,-0.5,321630000.0
2025-12-20 12:00:00,7.0,455.0,2.92,2.2,-0.5,318500000.0
2025-12-20 13:00:00,6.9,455.0,2.93,3.8,-2.6,313950000.0
2025-12-20 14:00:00,8.5,450.0,3.59,4.1,0.5,382500000.0
2025-12-20 15:00:00,9.5,449.0,4.06,4.0,-0.4,426550000.0
2025-12-20 16:00:00,9.8,450.0,4.27,4.1,-2.0,441000000.0
2025-12-20 17:00:00,10.6,446.0,4.56,3.3,1.3,472759999.99999994
2025-12-20 18:00:00,10.2,439.0,4.08,3.6,1.6,447779999.99999994
2025-12-20 19:00:00,12.5,428.0,4.25,3.3,-0.8,535000000.0
2025-12-20 20:00:00,15.3,415.0,4.79,2.8,-1.4,634950000.0
2025-12-20 21:00:00,13.5,407.0,4.3,4.9,0.3,549450000.0
2025-12-20 22:00:00,14.4,408.0,4.47,6.2,4.9,587520000.0
2025-12-20 23:00:00,20.1,405.0,6.19,6.3,3.9,814050000.0000001
2025-12-21 00:00:00,15.4,415.0,5.16,7.8,-5.2,639100000.0
2025-12-21 01:00:00,15.1,408.0,4.89,7.1,-4.1,616080000.0
2025-12-21 02:00:00,12.0,443.0,4.92,8.7,4.9,531600000.0
2025-12-21 03:00:00,10.3,465.0,4.78,9.0,2.8,478950000.0
2025-12-21 04:00:00,8.7,479.0,4.25,9.7,3.6,416729999.99999994
2025-12-21 05:00:00,8.4,494.0,4.35,10.4,3.0,414960000.00000006
2025-12-21 06:00:00,8.5,532.0,5.17,12.3,-3.8,452200000.0
2025-12-21 07:00:00,8.8,548.0,5.6,11.6,0.9,482240000.00000006
2025-12-21 08:00:00,8.4,578.0,6.34,9.8,0.6,485520000.0
2025-12-21 09:00:00,7.3,591.0,5.21,11.1,-2.9,431430000.0
2025-12-21 10:00:00,5.7,633.0,4.62,12.5,3.8,360810000.0
2025-12-21 11:00:00,6.0,639.0,5.3,11.5,-5.6,383400000.0
2025-12-21 12:00:00,7.0,608.0,5.67,12.4,-0.8,425600000.0
2025-12-21 13:00:00,5.7,637.0,4.94,11.1,-0.7,363090000.0
2025-12-21 14:00:00,5.8,674.0,5.46,10.4,-6.6,390920000.0
2025-12-21 15:00:00,5.8,665.0,5.26,10.4,-4.2,385700000.0
2025-12-21 16:00:00,6.4,633.0,4.98,10.8,-0.2,405120000.0
2025-12-21 17:00:00,6.1,620.0,4.42,11.4,0.4,378200000.0
2025-12-21 18:00:00,6.7,623.0,5.12,12.1,-0.3,417410000.00000006
2025-12-21 19:00:00,6.6,599.0,4.71,11.7,-0.9,395339999.99999994
2025-12-21 20:00:00,6.7,620.0,5.49,11.1,2.3,415400000.0
2025-12-21 21:00:00,6.5,679.0,6.23,9.7,-0.0,441350000.0
2025-12-21 22:00:00,6.2,690.0,5.82,9.0,-3.5,427800000.0
2025-12-21 23:00:00,5.0,693.0,4.81,8.7,3.3,346500000.0
2025-12-22 00:00:00,4.5,691.0,4.06,7.8,0.5,310950000.0
2025-12-22 01:00:00,3.8,694.0,3.57,8.4,0.5,263719999.99999997
2025-12-22 02:00:00,3.7,678.0,3.32,8.7,1.8,250860000.0
2025-12-22 03:00:00,3.7,682.0,3.44,8.6,2.1,252340000.0
2025-12-22 04:00:00,3.8,673.0,3.44,8.6,0.9,255740000.0
2025-12-22 05:00:00,3.8,701.0,3.67,8.4,0.2,266379999.99999997
2025-12-22 06:00:00,3.6,696.0,3.4,8.1,-2.2,250560000.0
2025-12-22 07:00:00,3.2,671.0,2.79,8.0,0.7,214720000.00000003
2025-12-22 08:00:00,3.1,689.0,2.82,8.1,-1.6,213590000.0
2025-12-22 09:00:00,3.5,720.0,3.47,6.8,1.1,252000000.0
2025-12-22 10:00:00,3.6,747.0,3.93,6.6,2.9,268920000.0
2025-12-22 11:00:00,3.4,746.0,3.74,6.7,2.4,253640000.0
2025-12-22 12:00:00,3.4,746.0,3.69,6.8,-0.8,253640000.0
2025-12-22 13:00:00,3.0,751.0,3.36,6.6,-2.6,225300000.0
2025-12-22 14:00:00,3.0,753.0,3.41,6.0,-0.3,225900000.0
2025-12-22 15:00:00,2.8,744.0,3.13,6.0,1.6,208319999.99999997
2025-12-22 16:00:00,2.9,747.0,3.24,6.0,0.7,216629999.99999997
2025-12-22 17:00:00,2.9,741.0,3.16,5.7,-1.3,214890000.0
2025-12-22 18:00:00,2.8,740.0,3.0,5.7,-0.1,207200000.0
2025-12-22 19:00:00,2.8,751.0,3.05,5.8,-1.8,210279999.99999997
2025-12-22 20:00:00,2.7,741.0,2.91,5.8,-0.9,200070000.0
2025-12-22 21:00:00,2.7,735.0,2.84,6.0,-0.5,198450000.00000003
2025-12-22 22:00:00,2.6,707.0,2.55,5.7,0.4,183820000.0
2025-12-22 23:00:00,2.6,741.0,2.82,6.0,1.9,192660000.0
2025-12-23 00:00:00,2.7,732.0,2.87,5.9,1.4,197640000.0
2025-12-23 01:00:00,2.6,712.0,2.47,6.2,1.3,185120000.0
2025-12-23 02:00:00,2.7,707.0,2.5,6.4,0.4,190890000.0
2025-12-23 03:00:00,2.9,747.0,3.15,5.8,-0.2,216629999.99999997
2025-12-23 04:00:00,2.8,719.0,2.81,6.0,-1.4,201319999.99999997
2025-12-23 05:00:00,2.8,725.0,2.88,5.8,-0.7,202999999.99999997
2025-12-23 06:00:00,2.6,722.0,2.62,6.2,0.5,187720000.0
2025-12-23 07:00:00,2.5,707.0,2.4,5.8,-0.3,176750000.0
2025-12-23 08:00:00,2.3,702.0,2.2,6.0,-0.3,161460000.0
2025-12-23 09:00:00,2.4,712.0,2.33,6.3,0.3,170880000.0
2025-12-23 10:00:00,2.4,701.0,2.29,6.3,-0.7,168240000.0
2025-12-23 11:00:00,2.6,690.0,2.43,6.0,-1.1,179400000.0
2025-12-23 12:00:00,2.5,710.0,2.48,6.0,-1.4,177500000.0
2025-12-23 13:00:00,2.7,708.0,2.65,5.8,0.5,191160000.0
2025-12-23 14:00:00,2.8,719.0,2.81,5.7,2.8,201319999.99999997
2025-12-23 15:00:00,2.9,693.0,2.74,5.8,-2.0,200970000.0
2025-12-23 16:00:00,2.9,697.0,2.73,5.7,-1.2,202130000.0
2025-12-23 17:00:00,3.0,705.0,2.93,5.3,-0.9,211500000.0
2025-12-23 18:00:00,3.2,703.0,3.11,5.5,-2.8,224960000.0
2025-12-23 19:00:00,3.2,712.0,3.23,5.3,-3.0,227840000.0
2025-12-23 20:00:00,3.3,693.0,3.14,5.5,-0.6,228690000.0
2025-12-23 21:00:00,3.3,688.0,3.08,5.8,1.3,227040000.0
2025-12-23 22:00:00,3.4,699.0,3.3,5.8,-2.7,237660000.0
2025-12-23 23:00:00,3.1,683.0,2.94,5.7,0.6,211730000.00000003
2025-12-24 00:00:00,3.0,700.0,2.94,5.3,-1.0,210000000.0
2025-12-24 01:00:00,2.9,687.0,2.73,5.6,-0.2,199230000.0
2025-12-24 02:00:00,2.9,680.0,2.62,5.9,1.1,197200000.0
2025-12-24 03:00:00,2.7,698.0,2.59,5.7,1.1,188460000.0
2025-12-24 04:00:00,2.9,734.0,3.07,5.4,-2.5,212860000.0
2025-12-24 05:00:00,2.9,708.0,2.87,4.8,-0.6,205319999.99999997
2025-12-24 06:00:00,2.8,710.0,2.72,4.8,0.4,198799999.99999997
2025-12-24 07:00:00,2.6,718.0,2.57,4.7,-2.4,186680000.0
2025-12-24 08:00:00,2.7,719.0,2.75,4.7,-2.6,194130000.00000003
2025-12-24 09:00:00,2.5,731.0,2.62,5.0,-0.7,182750000.0
2025-12-24 10:00:00,2.6,714.0,2.57,5.5,-2.2,185640000.0
2025-12-24 11:00:00,2.3,718.0,2.37,5.2,-0.5,165140000.0
2025-12-24 12:00:00,2.2,696.0,2.19,4.8,0.2,153120000.0
2025-12-24 13:00:00,2.1,702.0,2.08,4.8,-1.2,147420000.0
2025-12-24 14:00:00,2.1,704.0,2.09,4.8,-0.4,147840000.0
2025-12-24 15:00:00,2.2,688.0,2.09,4.4,0.6,151360000.0
2025-12-24 16:00:00,2.3,687.0,2.07,4.4,-0.9,158010000.0
2025-12-24 17:00:00,2.4,671.0,2.08,4.4,-0.1,161040000.0
2025-12-24 18:00:00,2.2,698.0,2.11,4.4,-0.9,153560000.0
2025-12-24 19:00:00,2.3,664.0,2.0,4.0,-1.1,152719999.99999997
2025-12-24 20:00:00,2.6,648.0,2.2,4.3,0.3,168480000.0
2025-12-24 21:00:00,2.9,657.0,2.49,4.7,-0.1,190530000.0
2025-12-24 22:00:00,2.9,633.0,2.35,4.6,-0.4,183570000.0
2025-12-24 23:00:00,2.9,628.0,2.34,4.7,1.4,182120000.0
2025-12-25 00:00:00,3.0,624.0,2.33,5.2,-2.0,187200000.0
2025-12-25 01:00:00,3.0,619.0,2.27,5.1,-0.9,185700000.0
2025-12-25 02:00:00,3.2,609.0,2.36,5.4,0.8,194880000.00000003
2025-12-25 03:00:00,3.4,608.0,2.49,5.8,-1.0,206719999.99999997
2025-12-25 04:00:00,3.4,605.0,2.43,5.9,-2.1,205700000.0
2025-12-25 05:00:00,3.3,605.0,2.37,5.7,-2.2,199650000.0
2025-12-25 06:00:00,3.2,604.0,2.36,5.4,-0.4,193280000.00000003
2025-12-25 07:00:00,3.6,598.0,2.56,5.8,1.9,215280000.00000003
2025-12-25 08:00:00,3.6,609.0,2.6,5.7,0.2,219240000.0
2025-12-25 09:00:00,3.1,607.0,2.27,5.0,-0.4,188170000.0
2025-12-25 10:00:00,3.0,585.0,2.15,4.6,0.6,175500000.0
2025-12-25 11:00:00,3.2,590.0,2.25,4.7,-0.2,188800000.0
2025-12-25 12:00:00,3.4,602.0,2.42,4.9,0.7,204680000.0
2025-12-25 13:00:00,3.0,601.0,2.14,4.8,-0.8,180300000.0
2025-12-25 14:00:00,2.9,571.0,1.93,4.7,-0.8,165590000.0
2025-12-25 15:00:00,3.0,582.0,2.06,4.8,-0.5,174600000.0
2025-12-25 16:00:00,3.0,578.0,2.1,4.8,0.1,173400000.0
2025-12-25 17:00:00,3.1,574.0,2.05,5.2,1.5,177940000.0
2025-12-25 18:00:00,2.8,592.0,1.91,5.5,1.0,165760000.0
2025-12-25 19:00:00,2.7,581.0,1.8,5.1,1.0,156870000.0
2025-12-25 20:00:00,2.6,561.0,1.64,5.0,1.0,145860000.0
2025-12-25 21:00:00,2.7,561.0,1.74,5.4,0.3,151470000.0
2025-12-25 22:00:00,3.0,564.0,1.92,5.4,2.3,169200000.0
2025-12-25 23:00:00,2.9,574.0,1.88,5.6,2.9,166460000.0
2025-12-26 00:00:00,2.9,561.0,1.81,5.4,2.0,162690000.0
2025-12-26 01:00:00,2.9,566.0,1.86,5.2,0.5,164140000.0
2025-12-26 02:00:00,2.9,560.0,1.82,5.1,0.6,162400000.0
2025-12-26 03:00:00,2.6,548.0,1.56,5.1,-1.7,142480000.0
2025-12-26 04:00:00,2.6,530.0,1.46,5.0,-1.2,137800000.0
2025-12-26 05:00:00,2.7,529.0,1.5,5.1,-1.0,142830000.00000003
2025-12-26 06:00:00,2.6,529.0,1.43,4.9,-1.3,137540000.0
2025-12-26 07:00:00,2.6,530.0,1.42,5.0,-1.3,137800000.0
2025-12-26 08:00:00,2.6,535.0,1.47,4.8,-0.7,139100000.0
2025-12-26 09:00:00,2.6,525.0,1.47,4.3,0.9,136500000.0
2025-12-26 10:00:00,2.7,526.0,1.52,4.5,-1.3,142020000.0
2025-12-26 11:00:00,2.9,524.0,1.64,4.5,-2.1,151960000.0
2025-12-26 12:00:00,3.0,531.0,1.73,4.6,1.2,159300000.0
2025-12-26 13:00:00,3.2,534.0,1.85,4.7,-0.7,170880000.00000003
2025-12-26 14:00:00,3.2,531.0,1.84,4.6,0.1,169920000.0
2025-12-26 15:00:00,3.3,530.0,1.87,5.0,-2.3,174900000.0
2025-12-26 16:00:00,3.4,518.0,1.83,5.1,1.6,176120000.0
2025-12-26 17:00:00,3.0,525.0,1.63,5.0,3.9,157500000.0
2025-12-26 18:00:00,3.1,520.0,1.66,4.9,2.1,161200000.0
2025-12-26 19:00:00,3.2,520.0,1.71,5.1,3.0,166400000.0
2025-12-26 20:00:00,2.9,497.0,1.37,5.1,1.3,144130000.0
2025-12-26 21:00:00,3.5,526.0,1.87,4.8,1.7,184100000.0
2025-12-26 22:00:00,3.8,521.0,1.98,4.7,0.9,197980000.0
2025-12-26 23:00:00,3.6,512.0,1.84,4.6,-0.0,184320000.0
2025-12-27 00:00:00,3.6,513.0,1.88,4.3,1.4,184680000.0
2025-12-27 01:00:00,3.7,512.0,1.96,3.9,1.1,189440000.0
2025-12-27 02:00:00,3.9,516.0,2.08,4.2,0.5,201240000.0
2025-12-27 03:00:00,3.8,521.0,2.06,4.4,-3.0,197980000.0
2025-12-27 04:00:00,3.4,505.0,1.73,4.6,-1.9,171700000.0
2025-12-27 05:00:00,3.2,504.0,1.61,4.8,-0.6,161280000.00000003
2025-12-27 06:00:00,3.1,491.0,1.45,5.1,-1.3,152210000.0
2025-12-27 07:00:00,3.2,504.0,1.59,5.0,-2.1,161280000.00000003
2025-12-27 08:00:00,3.0,497.0,1.47,5.0,-0.6,149100000.0
2025-12-27 09:00:00,3.2,495.0,1.54,5.0,-1.5,158400000.0
2025-12-27 10:00:00,2.4,498.0,1.18,5.1,-0.0,119520000.0
2025-12-27 11:00:00,2.2,507.0,1.14,5.1,-0.3,111540000.00000001
2025-12-27 12:00:00,2.3,505.0,1.16,5.1,0.8,116150000.0
2025-12-27 13:00:00,2.2,495.0,1.06,5.1,1.2,108900000.0
2025-12-27 14:00:00,2.4,473.0,1.02,5.2,0.1,113520000.0
2025-12-27 15:00:00,2.7,479.0,1.18,5.3,2.5,129330000.00000001
2025-12-27 16:00:00,2.8,473.0,1.19,5.4,-0.5,132439999.99999999
2025-12-27 17:00:00,2.8,463.0,1.13,5.6,0.6,129639999.99999999
2025-12-27 18:00:00,2.7,465.0,1.1,5.4,-2.0,125550000.0
2025-12-27 19:00:00,2.9,481.0,1.29,5.3,-0.2,139490000.0
2025-12-27 20:00:00,2.7,463.0,1.11,5.4,-0.3,125010000.00000001
2025-12-27 21:00:00,3.0,476.0,1.36,4.9,-1.6,142800000.0
2025-12-27 22:00:00,3.0,479.0,1.39,4.8,0.5,143700000.0
2025-12-27 23:00:00,3.2,479.0,1.45,5.0,-1.8,153280000.00000003
2025-12-28 00:00:00,2.9,465.0,1.25,5.4,-0.1,134850000.0
2025-12-28 01:00:00,3.2,469.0,1.43,5.3,1.3,150080000.00000003
2025-12-28 02:00:00,3.5,474.0,1.59,5.1,-0.3,165900000.0
2025-12-28 03:00:00,3.3,470.0,1.49,5.0,-0.5,155100000.0
2025-12-28 04:00:00,3.9,477.0,1.78,5.0,3.8,186030000.0
2025-12-28 05:00:00,3.4,460.0,1.39,5.3,0.9,156400000.0
2025-12-28 06:00:00,3.5,454.0,1.39,5.6,-0.5,158900000.0
2025-12-28 07:00:00,3.5,453.0,1.39,5.7,-0.3,158550000.0
2025-12-28 08:00:00,3.0,448.0,1.2,5.5,-0.9,134400000.0
2025-12-28 09:00:00,3.2,453.0,1.3,5.9,-2.1,144960000.0
2025-12-28 10:00:00,4.2,462.0,1.68,6.6,-3.4,194040000.0
2025-12-28 11:00:00,3.9,457.0,1.55,6.6,-3.2,178230000.0
2025-12-28 12:00:00,3.9,454.0,1.58,6.3,-0.6,177060000.0
2025-12-28 13:00:00,3.7,445.0,1.45,6.3,0.2,164650000.0
2025-12-28 14:00:00,4.3,454.0,1.75,6.3,-3.5,195219999.99999997
2025-12-28 15:00:00,4.5,452.0,1.81,6.3,-2.6,203400000.0
2025-12-28 16:00:00,4.9,474.0,2.17,6.3,2.0,232260000.00000003
2025-12-28 17:00:00,4.9,465.0,2.07,6.5,4.4,227850000.0
2025-12-28 18:00:00,5.8,460.0,2.35,6.0,0.5,266800000.0
2025-12-28 19:00:00,7.6,468.0,3.07,4.8,0.8,355680000.0
2025-12-28 20:00:00,6.6,471.0,2.76,5.2,-0.1,310860000.0
2025-12-28 21:00:00,5.7,459.0,2.3,5.5,-1.3,261630000.00000003
2025-12-28 22:00:00,6.0,460.0,2.42,5.7,-0.6,276000000.0
2025-12-28 23:00:00,5.6,455.0,2.25,5.8,0.4,254800000.0
2025-12-29 00:00:00,5.8,442.0,2.2,5.6,-3.0,256360000.0
2025-12-29 01:00:00,6.3,445.0,2.36,5.5,-2.6,280350000.0
2025-12-29 02:00:00,6.7,441.0,2.4,5.4,-3.0,295470000.0
2025-12-29 03:00:00,6.5,432.0,2.23,5.5,-1.8,280800000.0
2025-12-29 04:00:00,6.2,436.0,2.13,5.8,-3.5,270320000.0
2025-12-29 05:00:00,6.4,438.0,2.22,5.8,-1.4,280320000.0
2025-12-29 06:00:00,6.7,430.0,2.25,6.2,-1.9,288100000.0
2025-12-29 07:00:00,7.1,434.0,2.39,6.7,-4.5,308139999.99999994
2025-12-29 08:00:00,7.0,428.0,2.3,7.0,-4.2,299600000.0
2025-12-29 09:00:00,7.1,426.0,2.32,7.3,-3.8,302460000.0
2025-12-29 10:00:00,7.1,422.0,2.27,7.3,-3.1,299620000.0
2025-12-29 11:00:00,7.2,416.0,2.25,7.3,-2.6,299520000.0
2025-12-29 12:00:00,7.1,415.0,2.24,7.6,-2.8,294650000.0
2025-12-29 13:00:00,7.2,412.0,2.23,7.7,-3.1,296640000.0
2025-12-29 14:00:00,7.2,407.0,2.15,7.3,2.0,293040000.0
2025-12-29 15:00:00,7.8,411.0,2.4,6.7,1.7,320580000.0
2025-12-29 16:00:00,7.7,413.0,2.44,6.2,3.1,318010000.0
2025-12-29 17:00:00,6.5,398.0,1.89,6.6,2.3,258700000.0
2025-12-29 18:00:00,5.6,390.0,1.66,6.3,0.7,218400000.0
2025-12-29 19:00:00,5.3,385.0,1.49,6.0,1.6,204050000.0
2025-12-29 20:00:00,4.7,382.0,1.33,5.8,0.1,179540000.0
2025-12-29 21:00:00,4.2,379.0,1.18,5.4,-0.4,159180000.0
2025-12-29 22:00:00,4.7,387.0,1.43,5.3,1.5,181890000.0
2025-12-29 23:00:00,5.4,390.0,1.68,5.7,2.1,210600000.0
2025-12-30 00:00:00,6.0,398.0,1.97,5.4,1.5,238800000.0
2025-12-30 01:00:00,5.7,393.0,1.85,5.5,3.1,224010000.0
